song_id,num_id,genre_major,genre_sub,genre_detail,tempo_bpm,time_signature,western_key,moods,duration_meta_s,n_stems,instruments,instruments_meta,is_pansori,master_path,master_sr,master_ch,master_frames,master_dur_s,master_subtype,split
0766_민속악_민요,0766,민속악,민요,서도민요,100,12/8,Ab / Fm,감상적인(3) | 잔잔한(2) | 조화로운(2) | 진지한(2) | 차분한(2) | 평온한(2) | 평화로운(2),175.872,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0766_민속악_민요/0766_민속악_민요_master.wav,48000,2,8441856,175.872,PCM_24,train
0767_민속악_민요,0767,민속악,민요,서도민요,100,12/8,Ab / Fm,유려한(3) | 조화로운(2) | 표현적인(2),230.4,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0767_민속악_민요/0767_민속악_민요_master.wav,48000,2,11059200,230.4,PCM_24,train
0768_민속악_민요,0768,민속악,민요,서도민요,100,12/8,Eb / Cm,따뜻한(2) | 시적인(3) | 잔잔한(2) | 향토적인(2) | 희망적인(2),259.2,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0768_민속악_민요/0768_민속악_민요_master.wav,48000,2,12441600,259.2,PCM_24,train
0769_민속악_민요,0769,민속악,민요,서도민요,100,12/8,Ab / Fm,표현적인(3) | 해학적인(2) | 향토적인(3),230.4,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/val/source/0769_민속악_민요/0769_민속악_민요_master.wav,48000,2,11059200,230.4,PCM_24,train
0770_민속악_민요,0770,민속악,민요,서도민요,160,9/8,Gb / Ebm,여유로운(3) | 절제된(3) | 품위 있는(2) | 향토적인(2),189.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0770_민속악_민요/0770_민속악_민요_master.wav,48000,2,9072000,189.0,PCM_24,train
0771_민속악_민요,0771,민속악,민요,서도민요,160,9/8,Eb / Cm,강한(2) | 관능적인(2) | 다이내믹한(2) | 진지한(2) | 표현적인(2) | 향토적인(3),216.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0771_민속악_민요/0771_민속악_민요_master.wav,48000,2,10368000,216.0,PCM_24,train
0772_민속악_민요,0772,민속악,민요,서도민요,160,9/8,Ab / Fm,그리운(2) | 기품 있는(2) | 단아한(2) | 비통한(2) | 아정한(2) | 유려한(2) | 향수 어린(2) | 향토적인(2),270.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0772_민속악_민요/0772_민속악_민요_master.wav,48000,2,12960000,270.0,PCM_24,train
0773_민속악_민요,0773,민속악,민요,서도민요,160,9/8,Ab / Fm,여유로운(2) | 우울감 있는(2) | 잔잔한(2) | 차분한(2) | 표현적인(2) | 향수 어린(2),216.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0773_민속악_민요/0773_민속악_민요_master.wav,48000,2,10368000,216.0,PCM_24,train
0774_민속악_민요,0774,민속악,민요,서도민요,160,9/8,Ab / Fm,단아한(2) | 우울감 있는(2) | 유려한(2) | 절제된(3) | 차분한(2) | 평온한(2),175.5,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/val/source/0774_민속악_민요/0774_민속악_민요_master.wav,48000,2,8424000,175.5,PCM_24,train
0775_민속악_민요,0775,민속악,민요,서도민요,220,12/8,Eb / Cm,경쾌한(2) | 리듬감 있는(2) | 생기 있는(2) | 신명난(2) | 유쾌한(2),196.364,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0775_민속악_민요/0775_민속악_민요_master.wav,48000,2,9425455,196.364,PCM_24,train
0776_민속악_민요,0776,민속악,민요,서도민요,100,12/8,Eb / Cm,다정한(2) | 따뜻한(4) | 마음을 울리는(2) | 여유로운(2) | 편안한(3) | 평화로운(4) | 희망적인(2),172.8,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0776_민속악_민요/0776_민속악_민요_master.wav,48000,2,8294400,172.8,PCM_24,train
0777_민속악_민요,0777,민속악,민요,서도민요,100,12/8,Eb / Cm,따뜻한(2) | 편안한(3) | 평화로운(4) | 희망적인(2),172.8,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0777_민속악_민요/0777_민속악_민요_master.wav,48000,2,8294400,172.8,PCM_24,train
0779_민속악_민요,0779,민속악,민요,서도민요,200,12/8,Eb / Cm,리듬감 있는(2) | 유려한(2) | 조화로운(2) | 편안한(2),228.6,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0779_민속악_민요/0779_민속악_민요_master.wav,48000,2,10972800,228.6,PCM_24,val
0780_민속악_민요,0780,민속악,민요,서도민요,80,12/8,Eb / Cm,감상적인(2) | 경쾌한(2) | 따뜻한(3) | 명랑한(2) | 평화로운(2) | 향토적인(2),252.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0780_민속악_민요/0780_민속악_민요_master.wav,48000,2,12096000,252.0,PCM_24,train
0781_민속악_민요,0781,민속악,민요,경상도민요,220,12/8,Eb / Cm,경쾌한(3) | 귀여운(2) | 따뜻한(2) | 리듬감 있는(2) | 생기 있는(2) | 여유로운(2) | 즐거운(2) | 행복한(2),196.364,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0781_민속악_민요/0781_민속악_민요_master.wav,48000,2,9425455,196.364,PCM_24,val
0783_민속악_민요,0783,민속악,민요,경상도민요,70,12/4,Eb / Cm,그리운(2) | 우울감 있는(2) | 우울한(2) | 진지한(3) | 침울한(2),246.857,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0783_민속악_민요/0783_민속악_민요_master.wav,48000,2,11849143,246.857,PCM_24,train
0784_민속악_민요,0784,민속악,민요,남도민요,100,12/8,Ab / Fm,도취된(2) | 우울감 있는(2) | 잔잔한(2) | 차분한(2),171.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0784_민속악_민요/0784_민속악_민요_master.wav,48000,2,8208000,171.0,PCM_24,train
0785_민속악_민요,0785,민속악,민요,남도민요,200,12/8,Eb / Cm,경쾌한(4) | 리듬감 있는(3) | 신나는(2) | 에너지 넘치는(2) | 유쾌한(2) | 즐거운(2),172.8,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0785_민속악_민요/0785_민속악_민요_master.wav,48000,2,8294400,172.8,PCM_24,test
0786_민속악_민요,0786,민속악,민요,남도민요,140,12/8,E / Dbm,리듬감 있는(2) | 애절한(2) | 진지한(2) | 표현적인(2),298.286,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0786_민속악_민요/0786_민속악_민요_master.wav,48000,2,14317714,298.286,PCM_24,test
0787_민속악_민요,0787,민속악,민요,남도민요,180,9/8,E / Dbm,쓸쓸한(2) | 애절한(2) | 우울감 있는(3) | 절제된(2) | 표현적인(3) | 향토적인(2),216.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/val/source/0787_민속악_민요/0787_민속악_민요_master.wav,48000,2,10368000,216.0,PCM_24,train
0788_민속악_민요,0788,민속악,민요,남도민요,60,12/4,E / Dbm,도취된(3) | 비통한(2) | 슬픈(2) | 쓸쓸한(2) | 진지한(2) | 차분한(2) | 침울한(2) | 표현적인(2),276.0,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/val/source/0788_민속악_민요/0788_민속악_민요_master.wav,48000,2,13248000,276.0,PCM_24,train
0789_민속악_민요,0789,민속악,민요,남도민요,80,18/8,E / Dbm,도취된(2) | 불안한(2) | 비통한(2) | 슬픈(3) | 쓸쓸한(2) | 어두운(2) | 우울감 있는(2) | 우울한(2) | 진지한(2) | 차분한(2) | 표현적인(3),337.5,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0789_민속악_민요/0789_민속악_민요_master.wav,48000,2,16200000,337.5,PCM_24,val
0790_민속악_민요,0790,민속악,민요,남도민요,140,9/8,E / Dbm,강렬한(2) | 다이내믹한(3) | 도취된(2) | 리듬감 있는(2) | 애절한(2) | 우울감 있는(2) | 표현적인(3),273.857,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0790_민속악_민요/0790_민속악_민요_master.wav,48000,2,13145143,273.857,PCM_24,train
0791_민속악_민요,0791,민속악,민요,남도민요,80,12/4,E / Dbm,다이내믹한(2) | 리듬감 있는(2) | 애절한(2) | 우울감 있는(2) | 절제된(2) | 표현적인(2),207.899,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0791_민속악_민요/0791_민속악_민요_master.wav,48000,2,9979136,207.899,PCM_24,val
0793_민속악_민요,0793,민속악,민요,남도민요,240,9/8,E / Dbm,다이내믹한(2) | 도취된(2) | 리듬감 있는(2) | 우울감 있는(2) | 표현적인(3),200.25,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0793_민속악_민요/0793_민속악_민요_master.wav,48000,2,9612000,200.25,PCM_24,train
0794_민속악_민요,0794,민속악,민요,남도민요,180,12/8,E / Dbm,경쾌한(2) | 다이내믹한(2) | 도취된(2) | 리듬감 있는(4) | 신나는(2) | 우울감 있는(2) | 표현적인(2),273.372,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0794_민속악_민요/0794_민속악_민요_master.wav,48000,2,13121871,273.372,PCM_24,train
0795_민속악_민요,0795,민속악,민요,제주민요,220,9/8,Eb / Cm,생기 있는(3) | 유려한(3) | 조화로운(2) | 평화로운(3) | 향토적인(2),154.909,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/val/source/0795_민속악_민요/0795_민속악_민요_master.wav,48000,2,7435636,154.909,PCM_24,train
0796_민속악_민요,0796,민속악,민요,제주민요,220,9/8,Eb / Cm,다정한(2) | 따뜻한(3) | 리듬감 있는(2) | 마음을 울리는(2) | 생기 있는(2) | 조화로운(2) | 즐거운(2) | 희망적인(2),157.364,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0796_민속악_민요/0796_민속악_민요_master.wav,48000,2,7553455,157.364,PCM_24,train
0797_민속악_민요,0797,민속악,민요,제주민요,100,9/8,Gb / Ebm,서사적인(2) | 잔잔한(2) | 진지한(2) | 차분한(2) | 표현적인(2),275.4,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0797_민속악_민요/0797_민속악_민요_master.wav,48000,2,13219200,275.4,PCM_24,test
0798_민속악_민요,0798,민속악,민요,제주민요,100,12/4,Eb / Cm,신명난(2) | 잔잔한(2) | 조화로운(3) | 진지한(2) | 평온한(2),172.8,7,"['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0798_민속악_민요/0798_민속악_민요_master.wav,48000,2,8294400,172.8,PCM_24,train
0799_창작국악_창작국악,0799,창작국악,창작국악,창작국악,200,12/8,Eb / Cm,서사적인(3) | 신비로운(3) | 여유로운(2) | 영감을 주는(2) | 장엄한(2) | 조화로운(2) | 평화로운(2) | 향토적인(2) | 환상적인(2),324.0,12,"['가야금', '가야금2', '거문고', '대고', '대금', '북', '소금', '아쟁', '양금', '장구', '피리', '해금']","['가야금', '가야금2', '거문고', '대고', '대금', '북', '소금', '아쟁', '양금', '장구', '피리', '해금']",False,data/extracted/train/source/0799_창작국악_창작국악/0799_창작국악_창작국악_master.wav,96000,2,31104000,324.0,PCM_24,train
0800_창작국악_창작국악,0800,창작국악,창작국악,창작국악,260,12/8,D / Bm,기품 있는(2) | 리듬감 있는(3) | 부드러운(2) | 아정한(2) | 잔잔한(3) | 차분한(2),66.462,2,"['가야금', '장구']","['가야금', '장구']",False,data/extracted/train/source/0800_창작국악_창작국악/0800_창작국악_창작국악_master.wav,48000,2,3190154,66.462,PCM_24,train
0801_창작국악_창작국악,0801,창작국악,창작국악,창작국악,100,4/4,Eb / Cm,긴장감 넘치는(2) | 긴장된(2) | 다이내믹한(2) | 리듬감 있는(4) | 몽환적인(2) | 에너지 넘치는(2) | 차분한(2),121.8,2,"['가야금', '장구']","['가야금', '장구']",False,data/extracted/train/source/0801_창작국악_창작국악/0801_창작국악_창작국악_master.wav,48000,2,5846400,121.8,PCM_24,train
0802_창작국악_창작국악,0802,창작국악,창작국악,창작국악,60,4/4,Eb / Cm,명상적인(2) | 신비로운(2) | 잔잔한(2) | 절제된(4) | 차분한(3) | 표현적인(2),157.0,2,"['가야금', '장구']","['가야금', '장구']",False,data/extracted/train/source/0802_창작국악_창작국악/0802_창작국악_창작국악_master.wav,48000,2,7536000,157.0,PCM_24,train
0803_창작국악_창작국악,0803,창작국악,창작국악,창작국악,100,12/8,Eb / Cm,긴장된(3) | 부드러운(2) | 시적인(2) | 우아한(2) | 절제된(2) | 차분한(3),66.6,2,"['가야금', '장구']","['가야금', '장구']",False,data/extracted/train/source/0803_창작국악_창작국악/0803_창작국악_창작국악_master.wav,48000,2,3196800,66.6,PCM_24,train
0804_창작국악_창작국악,0804,창작국악,창작국악,창작국악,100,12/8,E / Dbm,명상적인(2) | 불가사의한(3) | 신비로운(2) | 우아한(2) | 잔잔한(2) | 절제된(2) | 진지한(2),165.6,2,"['가야금', '대금']","['가야금', '대금']",False,data/extracted/train/source/0804_창작국악_창작국악/0804_창작국악_창작국악_master.wav,48000,2,7948800,165.6,PCM_24,train
0805_창작국악_창작국악,0805,창작국악,창작국악,창작국악,70,6/4,G / Em,긴장된(2) | 단아한(2) | 신비로운(3) | 우아한(2) | 잔잔한(2) | 차분한(2) | 환상적인(2),180.0,2,"['가야금', '대금']","['가야금', '대금']",False,data/extracted/train/source/0805_창작국악_창작국악/0805_창작국악_창작국악_master.wav,48000,2,8640000,180.0,PCM_24,train
0806_창작국악_창작국악,0806,창작국악,창작국악,창작국악,60,12/4,F / Dm,명상적인(2) | 신비로운(2) | 우아한(2) | 잔잔한(2) | 절제된(3) | 진지한(2) | 차분한(4),66.0,2,"['가야금', '장구']","['가야금', '장구']",False,data/extracted/train/source/0806_창작국악_창작국악/0806_창작국악_창작국악_master.wav,48000,2,3168000,66.0,PCM_24,train
0807_창작국악_창작국악,0807,창작국악,창작국악,창작국악,60,12/4,F / Dm,기품 있는(2) | 단아한(2) | 아정한(2) | 잔잔한(2) | 절제된(3) | 평온한(2),120.0,2,"['가야금', '장구']","['가야금', '장구']",False,data/extracted/train/source/0807_창작국악_창작국악/0807_창작국악_창작국악_master.wav,48000,2,5760000,120.0,PCM_24,test
0808_창작국악_창작국악,0808,창작국악,창작국악,창작국악,120,6/4,Ab / Fm,감상적인(2) | 경쾌한(2) | 기품 있는(2) | 생기 있는(3) | 우아한(2) | 축제적인(2) | 희망찬(2),126.0,10,"['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']","['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']",False,data/extracted/train/source/0808_창작국악_창작국악/0808_창작국악_창작국악_master.wav,48000,2,6048000,126.0,PCM_24,train
0809_창작국악_창작국악,0809,창작국악,창작국악,창작국악,90,4/4,Db / Bbm,몽환적인(2) | 서사적인(2),112.0,10,"['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']","['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']",False,data/extracted/train/source/0809_창작국악_창작국악/0809_창작국악_창작국악_master.wav,48000,2,5376000,112.0,PCM_24,test
0810_창작국악_창작국악,0810,창작국악,창작국악,창작국악,280,12/8,Ab / Fm,경쾌한(2) | 리듬감 있는(4) | 명랑한(2) | 생기 있는(2) | 에너지 넘치는(2) | 유쾌한(2) | 축제적인(2),331.811,10,"['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']","['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']",False,data/extracted/train/source/0810_창작국악_창작국악/0810_창작국악_창작국악_master.wav,96000,2,31853870,331.811,PCM_24,train
0811_창작국악_창작국악,0811,창작국악,창작국악,창작국악,90,4/4,Ab / Fm,경쾌한(3) | 낭만적인(2) | 리듬감 있는(2) | 열정적인(2) | 조화로운(2) | 평온한(2) | 평화로운(2) | 희망적인(2) | 희망찬(2),336.0,10,"['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']","['가야금', '거문고', '대금', '북', '소금', '아쟁', '장구', '피리', '피리2', '해금']",False,data/extracted/train/source/0811_창작국악_창작국악/0811_창작국악_창작국악_master.wav,96000,2,32256000,336.0,PCM_24,val
0812_창작국악_창작국악,0812,창작국악,창작국악,창작국악,240,12/8,Ab / Fm,리듬감 있는(2) | 몽환적인(2) | 신비로운(2) | 조화로운(2) | 희망적인(2),201.0,13,"['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']","['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']",False,data/extracted/val/source/0812_창작국악_창작국악/0812_창작국악_창작국악_master.wav,48000,2,9648000,201.0,PCM_24,train
0813_창작국악_창작국악,0813,창작국악,창작국악,창작국악,100,4/4,Ab / Fm,긴장감 넘치는(2) | 긴장된(3) | 다이내믹한(2) | 드라마틱한(2) | 불안한(3) | 장엄한(2),91.2,13,"['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']","['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']",False,data/extracted/train/source/0813_창작국악_창작국악/0813_창작국악_창작국악_master.wav,48000,2,4377600,91.2,PCM_24,train
0814_창작국악_창작국악,0814,창작국악,창작국악,창작국악,120,3/4,Ab / Fm,기품 있는(2) | 마음을 울리는(2) | 우아한(2) | 유려한(2) | 평온한(2) | 향토적인(2) | 희망적인(2),147.0,13,"['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']","['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']",False,data/extracted/train/source/0814_창작국악_창작국악/0814_창작국악_창작국악_master.wav,48000,2,7056000,147.0,PCM_24,test
0815_창작국악_창작국악,0815,창작국악,창작국악,창작국악,150,4/4,Ab / Fm,리듬감 있는(5) | 명랑한(2) | 몽환적인(2) | 신비로운(2) | 환상적인(2),300.8,12,"['가야금', '거문고', '대고', '대금', '목탁', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']","['가야금', '거문고', '대고', '대금', '목탁', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']",False,data/extracted/train/source/0815_창작국악_창작국악/0815_창작국악_창작국악_master.wav,96000,2,28876800,300.8,PCM_24,train
0816_창작국악_창작국악,0816,창작국악,창작국악,창작국악,160,4/4,Ab / Fm,따뜻한(2) | 리듬감 있는(3) | 환상적인(2) | 활기찬(2) | 희망적인(2) | 희망찬(2),322.5,13,"['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']","['가야금', '거문고', '대고', '대금', '목탁', '바라', '소금', '아쟁', '아쟁2', '양금', '장구', '피리', '해금']",False,data/extracted/train/source/0816_창작국악_창작국악/0816_창작국악_창작국악_master.wav,96000,2,30960000,322.5,PCM_24,train
0817_창작국악_창작국악,0817,창작국악,창작국악,창작국악,180,6/8,E / Dbm,긴장감 넘치는(2) | 몽환적인(3) | 불가사의한(2) | 불안한(2) | 신비로운(3) | 우아한(2) | 조화로운(3),308.0,12,"['가야금', '가야금2', '거문고', '대금', '소금', '아쟁', '아쟁2', '피리', '피리2', '피리3', '해금', '해금2']","['가야금', '가야금2', '거문고', '대금', '소금', '아쟁', '아쟁2', '피리', '피리2', '피리3', '해금', '해금2']",False,data/extracted/train/source/0817_창작국악_창작국악/0817_창작국악_창작국악_master.wav,96000,2,29568000,308.0,PCM_24,train
0818_창작국악_창작국악,0818,창작국악,창작국악,창작국악,180,6/8,Db / Bbm,귀여운(2) | 따뜻한(2) | 리듬감 있는(2) | 우아한(2) | 조화로운(4),96.0,13,"['가야금', '가야금2', '거문고', '대금', '대금2', '소금', '아쟁', '아쟁2', '피리', '피리2', '피리3', '해금', '해금2']","['가야금', '가야금2', '거문고', '대금', '대금2', '소금', '아쟁', '아쟁2', '피리', '피리2', '피리3', '해금', '해금2']",False,data/extracted/train/source/0818_창작국악_창작국악/0818_창작국악_창작국악_master.wav,48000,2,4608000,96.0,PCM_24,train
0819_창작국악_창작국악,0819,창작국악,창작국악,창작국악,150,3/4,Eb / Cm,강렬한(2) | 경쾌한(2) | 다이내믹한(4) | 리듬감 있는(2) | 에너지 넘치는(2) | 영감을 주는(2) | 조화로운(2) | 축제적인(3) | 표현적인(2) | 행복한(2) | 활기찬(3) | 희망적인(3),331.2,14,"['가야금', '가야금2', '거문고', '대고', '대금', '대금2', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']","['가야금', '가야금2', '거문고', '대고', '대금', '대금2', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']",False,data/extracted/train/source/0819_창작국악_창작국악/0819_창작국악_창작국악_master.wav,96000,2,31795200,331.2,PCM_24,train
0820_창작국악_창작국악,0820,창작국악,창작국악,창작국악,150,3/4,Eb / Cm,경쾌한(4) | 귀여운(3) | 다정한(3) | 리듬감 있는(2) | 명랑한(3) | 생기 있는(2) | 유쾌한(4) | 즐거운(2) | 축제적인(2) | 표현적인(2) | 희망적인(2),288.0,13,"['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']","['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']",False,data/extracted/train/source/0820_창작국악_창작국악/0820_창작국악_창작국악_master.wav,96000,2,27648000,288.0,PCM_24,train
0821_창작국악_창작국악,0821,창작국악,창작국악,창작국악,180,6/8,Db / Bbm,경쾌한(3) | 따뜻한(2) | 명랑한(2) | 생기 있는(3) | 여유로운(2) | 평화로운(2) | 행복한(2) | 활기찬(2),336.0,13,"['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']","['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']",False,data/extracted/train/source/0821_창작국악_창작국악/0821_창작국악_창작국악_master.wav,96000,2,32256000,336.0,PCM_24,train
0822_창작국악_창작국악,0822,창작국악,창작국악,창작국악,300,6/8,Ab / Fm,경쾌한(3) | 다정한(2) | 따뜻한(2) | 리듬감 있는(3) | 신명난(2) | 유쾌한(2) | 즐거운(2) | 축제적인(2) | 행복한(2) | 활기찬(3),331.2,11,"['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '해금']","['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '해금']",False,data/extracted/train/source/0822_창작국악_창작국악/0822_창작국악_창작국악_master.wav,96000,2,31795200,331.2,PCM_24,train
0823_창작국악_창작국악,0823,창작국악,창작국악,창작국악,300,6/8,Db / Bbm,경쾌한(3) | 리듬감 있는(3) | 명랑한(3) | 신나는(2) | 축제적인(4) | 활기찬(3),24.0,13,"['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']","['가야금', '가야금2', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '피리3', '해금', '해금2']",False,data/extracted/train/source/0823_창작국악_창작국악/0823_창작국악_창작국악_master.wav,48000,2,1152000,24.0,PCM_24,train
0824_창작국악_창작국악,0824,창작국악,창작국악,창작국악,120,4/4,Eb / Cm,긴장감 넘치는(2) | 긴장된(3) | 리듬감 있는(4) | 신나는(2) | 어두운(2) | 영웅적인(2) | 향토적인(2) | 활달한(2) | 희망적인(2),148.0,9,"['가야금', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '해금']","['가야금', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '해금']",False,data/extracted/train/source/0824_창작국악_창작국악/0824_창작국악_창작국악_master.wav,48000,2,7104000,148.0,PCM_24,train
0825_창작국악_창작국악,0825,창작국악,창작국악,창작국악,120,4/4,Eb / Cm,긴장된(2) | 마음을 울리는(3) | 서사적인(2) | 쓸쓸한(2) | 어두운(2) | 영웅적인(2) | 웅대한(3) | 장엄한(4) | 진지한(2),114.0,10,"['가야금', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '해금']","['가야금', '거문고', '대고', '대금', '소금', '아쟁', '장구', '피리', '피리2', '해금']",False,data/extracted/val/source/0825_창작국악_창작국악/0825_창작국악_창작국악_master.wav,48000,2,5472000,114.0,PCM_24,train
